date,Week Start,Week End,Week Number,Shipment,Week Shipment,Teisyoku,Week Teisyoku,Temp,Week Temp,High Temp,Week High Temp,Low Temp,Week Low Temp,AIRTMP,Week AIRTMP,GLBRAD,Week GLBRAD,GLBRAD_30MIN,Week GLBRAD_30MIN,WNDDIR,Week WNDDIR,WNDSPD,Week WNDSPD,RHUM,Week RHUM,Rain,Week Rain,Status,Week Status
2018/8/19 0:00,2018/8/19 0:00,2018/8/25 0:00,4,0,0,0,84298,22.9,190,29.3,223.3,16.1,160.9,22.77291667,187.0479167,305.8958333,1682.4375,0.55,3.025416667,114.5208333,1249.625,1.516666667,16.12083333,65.91666667,545.0833333,0,61.5,0,0
2018/8/20 0:00,2018/8/19 0:00,2018/8/25 0:00,4,0,0,0,84298,24.8,190,31.5,223.3,20.2,160.9,24.29166667,187.0479167,217.9791667,1682.4375,0.391666667,3.025416667,139.75,1249.625,1.289583333,16.12083333,79,545.0833333,2,61.5,0,0
2018/8/21 0:00,2018/8/19 0:00,2018/8/25 0:00,4,0,0,26164,84298,28.4,190,33.4,223.3,23.3,160.9,27.57291667,187.0479167,290.1666667,1682.4375,0.522291667,3.025416667,203.3541667,1249.625,1.454166667,16.12083333,81.16666667,545.0833333,0,61.5,0,0
2018/8/22 0:00,2018/8/19 0:00,2018/8/25 0:00,4,0,0,6354,84298,29.2,190,34.3,223.3,24.8,160.9,28.82708333,187.0479167,294.4791667,1682.4375,0.529375,3.025416667,203.4375,1249.625,1.295833333,16.12083333,73.52083333,545.0833333,0,61.5,0,0
2018/8/23 0:00,2018/8/19 0:00,2018/8/25 0:00,4,0,0,25072,84298,27.2,190,31.1,223.3,23.8,160.9,26.92708333,187.0479167,112.3958333,1682.4375,0.201875,3.025416667,110.6666667,1249.625,0.8625,16.12083333,87.58333333,545.0833333,36,61.5,0,0
2018/8/24 0:00,2018/8/19 0:00,2018/8/25 0:00,4,0,0,12870,84298,28.3,190,31,223.3,25.5,160.9,27.7125,187.0479167,179.7916667,1682.4375,0.323125,3.025416667,231.3541667,1249.625,4.420833333,16.12083333,80.64583333,545.0833333,23.5,61.5,0,0
2018/8/25 0:00,2018/8/19 0:00,2018/8/25 0:00,4,0,0,13838,84298,29.2,190,32.7,223.3,27.2,160.9,28.94375,187.0479167,281.7291667,1682.4375,0.507083333,3.025416667,246.5416667,1249.625,5.28125,16.12083333,77.25,545.0833333,0,61.5,0,0
2018/8/26 0:00,2018/8/26 0:00,2018/9/1 0:00,5,0,0,0,66832,29.4,201.8,33.4,230.7,26,180.4,29.20833333,198.0208333,289.0625,1724.208333,0.520208333,3.10375,286.7708333,1557.583333,2.2625,14.68333333,76.375,535.625,0,0,0,0
2018/8/27 0:00,2018/8/26 0:00,2018/9/1 0:00,5,0,0,0,66832,29.4,201.8,34.1,230.7,24.9,180.4,28.8125,198.0208333,299.7916667,1724.208333,0.539791667,3.10375,222.5,1557.583333,1.027083333,14.68333333,78.02083333,535.625,0,0,0,0
2018/8/28 0:00,2018/8/26 0:00,2018/9/1 0:00,5,0,0,22842,66832,28.9,201.8,32.6,230.7,25.9,180.4,27.83541667,198.0208333,189.9166667,1724.208333,0.341458333,3.10375,181.1666667,1557.583333,0.891666667,14.68333333,79.9375,535.625,0,0,0,0
2018/8/29 0:00,2018/8/26 0:00,2018/9/1 0:00,5,0,0,11094,66832,28.5,201.8,33.2,230.7,25,180.4,27.50416667,198.0208333,262.8333333,1724.208333,0.473333333,3.10375,119.8541667,1557.583333,1.4625,14.68333333,80.22916667,535.625,0,0,0,0
2018/8/30 0:00,2018/8/26 0:00,2018/9/1 0:00,5,0,0,14764,66832,28.7,201.8,32.4,230.7,25.8,180.4,28.36458333,198.0208333,255.875,1724.208333,0.46125,3.10375,244.625,1557.583333,2.941666667,14.68333333,73.54166667,535.625,0,0,0,0
2018/8/31 0:00,2018/8/26 0:00,2018/9/1 0:00,5,0,0,7854,66832,29.3,201.8,33.8,230.7,27,180.4,29.14375,198.0208333,288.2916667,1724.208333,0.518125,3.10375,257.2916667,1557.583333,3.710416667,14.68333333,73.89583333,535.625,0,0,0,0
2018/9/1 0:00,2018/8/26 0:00,2018/9/1 0:00,5,0,0,10278,66832,27.6,201.8,31.2,230.7,25.8,180.4,27.15208333,198.0208333,138.4375,1724.208333,0.249583333,3.10375,245.375,1557.583333,2.3875,14.68333333,73.625,535.625,0,0,0,0
2018/9/2 0:00,2018/9/2 0:00,2018/9/8 0:00,6,0,0,0,30068,24.2,183.5,27.5,211.3,21.3,160.6,23.65,180.8395833,114.7708333,1151.333333,0.207083333,2.071041667,114.2291667,1396.125,1.55,20.74791667,86.8125,571.3958333,23.5,191,0,0
2018/9/3 0:00,2018/9/2 0:00,2018/9/8 0:00,6,0,0,0,30068,24.8,183.5,30.2,211.3,22.3,160.6,24.27708333,180.8395833,125.75,1151.333333,0.226458333,2.071041667,133.2291667,1396.125,0.760416667,20.74791667,87.83333333,571.3958333,5.5,191,0,0
2018/9/4 0:00,2018/9/2 0:00,2018/9/8 0:00,6,0,0,14898,30068,26.4,183.5,30.1,211.3,22.5,160.6,25.80208333,180.8395833,121.125,1151.333333,0.217708333,2.071041667,180.1041667,1396.125,3.010416667,20.74791667,84.97916667,571.3958333,38,191,0,0
2018/9/5 0:00,2018/9/2 0:00,2018/9/8 0:00,6,0,0,4052,30068,27.6,183.5,30.9,211.3,22.4,160.6,27.21458333,180.8395833,262.5,1151.333333,0.472083333,2.071041667,245.6875,1396.125,5.202083333,20.74791667,76.27083333,571.3958333,29,191,0,0
2018/9/6 0:00,2018/9/2 0:00,2018/9/8 0:00,6,0,0,3748,30068,27.4,183.5,31.4,211.3,24.8,160.6,26.92708333,180.8395833,209.1666667,1151.333333,0.375833333,2.071041667,244.9583333,1396.125,3.483333333,20.74791667,69.08333333,571.3958333,0,191,0,0
2018/9/7 0:00,2018/9/2 0:00,2018/9/8 0:00,6,0,0,4114,30068,26.3,183.5,31,211.3,23.2,160.6,26.21666667,180.8395833,160.4166667,1151.333333,0.288541667,2.071041667,247.3541667,1396.125,3.55,20.74791667,83.91666667,571.3958333,50.5,191,0,0
2018/9/8 0:00,2018/9/2 0:00,2018/9/8 0:00,6,0,0,3256,30068,26.8,183.5,30.2,211.3,24.1,160.6,26.75208333,180.8395833,157.6041667,1151.333333,0.283333333,2.071041667,230.5625,1396.125,3.191666667,20.74791667,82.5,571.3958333,44.5,191,0,0
2018/9/9 0:00,2018/9/9 0:00,2018/9/15 0:00,7,0,0,0,6500,26.9,160.8,31.9,186.3,23.8,160.6,26.82083333,158.9145833,256.25,1002.166667,0.46125,1.801666667,225.7291667,849.6875,2.316666667,12.19375,78.35416667,593.5625,16.5,93,0,0
2018/9/10 0:00,2018/9/9 0:00,2018/9/15 0:00,7,0,0,0,6500,24.2,160.8,30.1,186.3,22.3,140,24.05416667,158.9145833,147.5,1002.166667,0.265208333,1.801666667,155.9791667,849.6875,1.339583333,12.19375,91.6875,593.5625,52.5,93,0,0
2018/9/11 0:00,2018/9/9 0:00,2018/9/15 0:00,7,0,0,3222,6500,23,160.8,25.7,186.3,21.1,140,22.52291667,158.9145833,128.875,1002.166667,0.231458333,1.801666667,68.66666667,849.6875,2.36875,12.19375,77.75,593.5625,0,93,0,0
2018/9/12 0:00,2018/9/9 0:00,2018/9/15 0:00,7,0,0,0,6500,21.7,160.8,25.6,186.3,18.3,140,21.43333333,158.9145833,193.5625,1002.166667,0.347916667,1.801666667,43.97916667,849.6875,3.55625,12.19375,69.125,593.5625,2,93,0,0
2018/9/13 0:00,2018/9/9 0:00,2018/9/15 0:00,7,0,0,0,6500,22.1,160.8,27.2,186.3,16.9,140,21.86041667,158.9145833,164.2708333,1002.166667,0.295416667,1.801666667,111.1458333,849.6875,1.147916667,12.19375,82.47916667,593.5625,0,93,0,0
2018/9/14 0:00,2018/9/9 0:00,2018/9/15 0:00,7,0,0,3278,6500,21.7,160.8,23.4,186.3,20.5,140,21.44583333,158.9145833,53.29166667,1002.166667,0.095625,1.801666667,111.9791667,849.6875,0.78125,12.19375,95.625,593.5625,12,93,0,0
2018/9/15 0:00,2018/9/9 0:00,2018/9/15 0:00,7,0,0,0,6500,21.2,160.8,22.4,186.3,20.2,140,20.77708333,158.9145833,58.41666667,1002.166667,0.104791667,1.801666667,132.2083333,849.6875,0.683333333,12.19375,98.54166667,593.5625,10,93,0,0
2018/9/16 0:00,2018/9/16 0:00,2018/9/22 0:00,8,0,2.99999966,0,0,22.9,160.8,25.2,187.8,20.7,140.3,22.21041667,157.60625,71,1017.270833,0.127916667,1.830833333,171.625,913.7916667,0.520833333,7.908333333,94.70833333,606.125,2,26,0,0
2018/9/17 0:00,2018/9/16 0:00,2018/9/22 0:00,8,0,2.9999996600000003,0,0,26.4,160.8,32.4,187.8,21.8,140.3,25.58958333,157.60625,237.5208333,1017.270833,0.426875,1.830833333,151.4166667,913.7916667,1.035416667,7.908333333,79.875,606.125,0,26,0,0
2018/9/18 0:00,2018/9/16 0:00,2018/9/22 0:00,8,0,2.9999996600000003,0,0,25,160.8,29.3,187.8,22.1,140.3,24.33541667,157.60625,215.6666667,1017.270833,0.388125,1.830833333,117.6875,913.7916667,1.24375,7.908333333,78.35416667,606.125,0,26,0,0
2018/9/19 0:00,2018/9/16 0:00,2018/9/22 0:00,8,0,2.9999996600000003,0,0,23.8,160.8,29.1,187.8,20.1,140.3,23.21041667,157.60625,249.4166667,1017.270833,0.449166667,1.830833333,103.2916667,913.7916667,1.925,7.908333333,68.33333333,606.125,0,26,0,0
2018/9/20 0:00,2018/9/16 0:00,2018/9/22 0:00,8,0,2.9999996600000003,0,0,19.8,160.8,22.8,187.8,18,140.3,19.84583333,157.60625,62.45833333,1017.270833,0.1125,1.830833333,68.75,913.7916667,1.420833333,7.908333333,92,606.125,15.5,26,0,0
2018/9/21 0:00,2018/9/16 0:00,2018/9/22 0:00,8,2.99999966,2.9999996600000003,0,0,19.8,160.8,21.4,187.8,17.6,140.3,19.50833333,157.60625,52.27083333,1017.270833,0.094166667,1.830833333,125.4166667,913.7916667,1.18125,7.908333333,97.79166667,606.125,5,26,1,0
2018/9/22 0:00,2018/9/16 0:00,2018/9/22 0:00,8,0,2.9999996600000003,0,0,23.1,160.8,27.6,187.8,20,140.3,22.90625,157.60625,128.9375,1017.270833,0.232083333,1.830833333,175.6041667,913.7916667,0.58125,7.908333333,95.0625,606.125,3.5,26,0,0
2018/9/23 0:00,2018/9/23 0:00,2018/9/29 0:00,9,0,122.0000045,0,110,25.1,148.6,30.7,181.3,21,123.6,24.7875,147.3666667,230,922.0625,0.413958333,1.658333333,98.1875,941.3958333,1.51875,10.05625,77.39583333,608.8541667,0,75,0,5
2018/9/24 0:00,2018/9/23 0:00,2018/9/29 0:00,9,7.000000883,122.0000045,0,110,25.1,148.6,31,181.3,20.3,123.6,24.79375,147.3666667,186.1875,922.0625,0.335208333,1.658333333,207.3541667,941.3958333,0.916666667,10.05625,83.08333333,608.8541667,0,75,1,5
2018/9/25 0:00,2018/9/23 0:00,2018/9/29 0:00,9,14.00000177,122.0000045,110,110,21.9,148.6,26,181.3,19.7,123.6,21.77708333,147.3666667,52.5625,922.0625,0.093958333,1.658333333,112.75,941.3958333,0.929166667,10.05625,94.97916667,608.8541667,24.5,75,1,5
2018/9/26 0:00,2018/9/23 0:00,2018/9/29 0:00,9,17.00000143,122.0000045,0,110,20.2,148.6,24.7,181.3,17.2,123.6,19.8125,147.3666667,97.33333333,922.0625,0.174375,1.658333333,59.91666667,941.3958333,2.904166667,10.05625,87.54166667,608.8541667,25.5,75,1,5
2018/9/27 0:00,2018/9/23 0:00,2018/9/29 0:00,9,26.00000041,122.0000045,0,110,18,148.6,21.5,181.3,15.5,123.6,17.81041667,147.3666667,59.875,922.0625,0.107708333,1.658333333,127.7916667,941.3958333,1.2,10.05625,92.10416667,608.8541667,10,75,1,5
2018/9/28 0:00,2018/9/23 0:00,2018/9/29 0:00,9,58,122.0000045,0,110,20.3,148.6,27.9,181.3,13.6,123.6,20.1375,147.3666667,242.5625,922.0625,0.436458333,1.658333333,171.1666667,941.3958333,0.89375,10.05625,78.83333333,608.8541667,0,75,1,5
2018/9/29 0:00,2018/9/23 0:00,2018/9/29 0:00,9,0,122.0000045,0,110,18,148.6,19.5,181.3,16.3,123.6,18.24791667,147.3666667,53.54166667,922.0625,0.096666667,1.658333333,164.2291667,941.3958333,1.69375,10.05625,94.91666667,608.8541667,15,75,0,5
2018/9/30 0:00,2018/9/30 0:00,2018/10/6 0:00,10,85.99999864,449.9999966,0,0,22.6,154.8,26.5,190.3,18.2,122.1,21.78541667,152.3104167,118.8333333,1088.041667,0.21375,1.957916667,119.1875,1077.041667,1.8625,16.47291667,92.08333333,544.8541667,73,86.5,1,5
2018/10/1 0:00,2018/9/30 0:00,2018/10/6 0:00,10,112,449.9999966,0,0,25.3,154.8,30.4,190.3,19.7,122.1,24.99375,152.3104167,233.1041667,1088.041667,0.419375,1.957916667,247.0833333,1077.041667,7.122916667,16.47291667,59.27083333,544.8541667,8,86.5,1,5
2018/10/2 0:00,2018/9/30 0:00,2018/10/6 0:00,10,0,449.9999966,0,0,20.5,154.8,27.5,190.3,14.3,122.1,20.46458333,152.3104167,243.0625,1088.041667,0.4375,1.957916667,212.2916667,1077.041667,1.14375,16.47291667,66.77083333,544.8541667,0,86.5,0,5
2018/10/3 0:00,2018/9/30 0:00,2018/10/6 0:00,10,62,449.9999966,0,0,19.4,154.8,25.3,190.3,14.1,122.1,19.58958333,152.3104167,159.375,1088.041667,0.287083333,1.957916667,151.1041667,1077.041667,0.614583333,16.47291667,82.625,544.8541667,0,86.5,1,5
2018/10/4 0:00,2018/9/30 0:00,2018/10/6 0:00,10,69,449.9999966,0,0,20.4,154.8,23.7,190.3,18.1,122.1,20.23541667,152.3104167,76.85416667,1088.041667,0.138541667,1.957916667,46.47916667,1077.041667,2.245833333,16.47291667,77.4375,544.8541667,0,86.5,1,5
2018/10/5 0:00,2018/9/30 0:00,2018/10/6 0:00,10,120.999998,449.9999966,0,0,21.8,154.8,26.7,190.3,18.7,122.1,21.25208333,152.3104167,93.16666667,1088.041667,0.167291667,1.957916667,95.4375,1077.041667,1.525,16.47291667,82.14583333,544.8541667,0.5,86.5,1,5
2018/10/6 0:00,2018/9/30 0:00,2018/10/6 0:00,10,0,449.9999966,0,0,24.8,154.8,30.2,190.3,19,122.1,23.98958333,152.3104167,163.6458333,1088.041667,0.294375,1.957916667,205.4583333,1077.041667,1.958333333,16.47291667,84.52083333,544.8541667,5,86.5,0,5
2018/10/7 0:00,2018/10/7 0:00,2018/10/13 0:00,11,0,1277.000005,0,0,26.7,157.8,32.1,191,21,127.1,26.60416667,155.3333333,215.375,1231.875,0.3875,2.21625,209.3125,931.8333333,3.477083333,13.51666667,68.64583333,519.4583333,0,12,0,5
2018/10/8 0:00,2018/10/7 0:00,2018/10/13 0:00,11,255.0000013,1277.000005,0,0,23.1,157.8,28.4,191,18.9,127.1,22.76458333,155.3333333,218.6041667,1231.875,0.393125,2.21625,111.3958333,931.8333333,1.829166667,13.51666667,74.4375,519.4583333,0,12,1,5
2018/10/9 0:00,2018/10/7 0:00,2018/10/13 0:00,11,159.0000021,1277.000005,0,0,21.8,157.8,28.2,191,15.9,127.1,21.625,155.3333333,226.1666667,1231.875,0.407083333,2.21625,114.9583333,931.8333333,1.179166667,13.51666667,75.375,519.4583333,0,12,1,5
2018/10/10 0:00,2018/10/7 0:00,2018/10/13 0:00,11,220.0000019,1277.000005,0,0,22.4,157.8,28.8,191,16.9,127.1,21.86875,155.3333333,203.625,1231.875,0.366458333,2.21625,147.5208333,931.8333333,0.860416667,13.51666667,79.97916667,519.4583333,9.5,12,1,5
2018/10/11 0:00,2018/10/7 0:00,2018/10/13 0:00,11,179.9999997,1277.000005,0,0,23.6,157.8,27.7,191,20.1,127.1,22.78958333,155.3333333,129.7708333,1231.875,0.233125,2.21625,199.5,931.8333333,1,13.51666667,85.6875,519.4583333,1,12,1,5
2018/10/12 0:00,2018/10/7 0:00,2018/10/13 0:00,11,462.9999995,1277.000005,0,0,21.8,157.8,25.5,191,18.8,127.1,21.50625,155.3333333,141.8958333,1231.875,0.255833333,2.21625,104.3958333,931.8333333,1.679166667,13.51666667,72.39583333,519.4583333,0,12,1,5
2018/10/13 0:00,2018/10/7 0:00,2018/10/13 0:00,11,0,1277.000005,0,0,18.4,157.8,20.3,191,15.5,127.1,18.175,155.3333333,96.4375,1231.875,0.173125,2.21625,44.75,931.8333333,3.491666667,13.51666667,62.9375,519.4583333,1.5,12,0,5
2018/10/14 0:00,2018/10/14 0:00,2018/10/20 0:00,12,191.9999984,2235.25,0,0,17.1,122.7,22.8,158.8,14.1,98,16.92083333,122.1645833,140.3333333,923,0.252708333,1.660625,115.8333333,834.4375,1.002083333,8.852083333,82.95833333,557.2916667,14.5,20.5,1,5
2018/10/15 0:00,2018/10/14 0:00,2018/10/20 0:00,12,472.2500001,2235.25,0,0,17.7,122.7,21.4,158.8,14.9,98,17.67083333,122.1645833,93.3125,923,0.1675,1.660625,127.9583333,834.4375,0.591666667,8.852083333,84.77083333,557.2916667,0,20.5,1,5
2018/10/16 0:00,2018/10/14 0:00,2018/10/20 0:00,12,0,2235.25,0,0,17.6,122.7,22.5,158.8,12.9,98,17.64166667,122.1645833,130.7291667,923,0.235,1.660625,146.9166667,834.4375,0.802083333,8.852083333,83.08333333,557.2916667,0,20.5,0,5
2018/10/17 0:00,2018/10/14 0:00,2018/10/20 0:00,12,474.0000016,2235.25,0,0,18.6,122.7,24,158.8,14.9,98,18.325,122.1645833,174.4583333,923,0.313333333,1.660625,147.1875,834.4375,0.877083333,8.852083333,78.64583333,557.2916667,1,20.5,1,5
2018/10/18 0:00,2018/10/14 0:00,2018/10/20 0:00,12,547,2235.25,0,0,18.1,122.7,23.1,158.8,14.3,98,18.03958333,122.1645833,165.1458333,923,0.2975,1.660625,51.25,834.4375,2.308333333,8.852083333,70.14583333,557.2916667,0,20.5,1,5
2018/10/19 0:00,2018/10/14 0:00,2018/10/20 0:00,12,550,2235.25,0,0,17,122.7,21.4,158.8,14.1,98,16.92916667,122.1645833,63.14583333,923,0.113958333,1.660625,71.41666667,834.4375,1.902083333,8.852083333,77.02083333,557.2916667,0,20.5,1,5
2018/10/20 0:00,2018/10/14 0:00,2018/10/20 0:00,12,0,2235.25,0,0,16.6,122.7,23.6,158.8,12.8,98,16.6375,122.1645833,155.875,923,0.280625,1.660625,173.875,834.4375,1.36875,8.852083333,80.66666667,557.2916667,5,20.5,0,5
2018/10/21 0:00,2018/10/21 0:00,2018/10/27 0:00,13,400.0000016,2257.000006,0,0,15.7,121.5,24.6,168,9.8,86.4,16.14166667,121.69375,181.7395834,840.5625,0.327083334,1.511875,113.8333333,913.9375,0.995833333,7.9625,71.08333333,519.2291667,0,14,1,5
2018/10/22 0:00,2018/10/21 0:00,2018/10/27 0:00,13,461.0000014,2257.000006,0,0,15.2,121.5,23.3,168,8.5,86.4,15.71041667,121.69375,207.6041667,840.5625,0.373541667,1.511875,125.2916667,913.9375,1,7.9625,67.3125,519.2291667,0,14,1,5
2018/10/23 0:00,2018/10/21 0:00,2018/10/27 0:00,13,0,2257.000006,0,0,16.9,121.5,22.5,168,11.4,86.4,16.84166667,121.69375,107.4375,840.5625,0.193125,1.511875,70.35416667,913.9375,1.264583333,7.9625,75.47916667,519.2291667,0,14,0,5
2018/10/24 0:00,2018/10/21 0:00,2018/10/27 0:00,13,480.0000009,2257.000006,0,0,18.4,121.5,25.6,168,13.9,86.4,18.41666667,121.69375,168.375,840.5625,0.303125,1.511875,129.0625,913.9375,0.7625,7.9625,81.1875,519.2291667,0,14,1,5
2018/10/25 0:00,2018/10/21 0:00,2018/10/27 0:00,13,410.0000021,2257.000006,0,0,18.4,121.5,24.4,168,13.5,86.4,18.17916667,121.69375,187.2916667,840.5625,0.336875,1.511875,127.7916667,913.9375,1.1,7.9625,70.39583333,519.2291667,0,14,1,5
2018/10/26 0:00,2018/10/21 0:00,2018/10/27 0:00,13,506,2257.000006,0,0,18.4,121.5,22.9,168,15.6,86.4,17.92916667,121.69375,108.2291667,840.5625,0.194583333,1.511875,117.375,913.9375,1.204166667,7.9625,72.54166667,519.2291667,0,14,1,5
2018/10/27 0:00,2018/10/21 0:00,2018/10/27 0:00,13,0,2257.000006,0,0,18.5,121.5,24.7,168,13.7,86.4,18.475,121.69375,61.625,840.5625,0.110625,1.511875,230.2291667,913.9375,1.635416667,7.9625,81.22916667,519.2291667,14,14,0,5
2018/10/28 0:00,2018/10/28 0:00,2018/11/3 0:00,14,517,2974.999999,0,0,15.4,104.2,22.9,147.8,10,67,15.78125,105.9479167,180.9375,1095.104167,0.325833333,1.970416667,200.125,1306.166667,0.75625,11.20416667,74.91666667,481.2291667,0,0,1,5
2018/10/29 0:00,2018/10/28 0:00,2018/11/3 0:00,14,436.9999991,2974.999999,0,0,16.8,104.2,23.3,147.8,10.1,67,16.94791667,105.9479167,194.7291667,1095.104167,0.350625,1.970416667,263.7916667,1306.166667,3.172916667,11.20416667,59.54166667,481.2291667,0,0,1,5
2018/10/30 0:00,2018/10/28 0:00,2018/11/3 0:00,14,544,2974.999999,0,0,18.2,104.2,22.9,147.8,12.6,67,17.79791667,105.9479167,193.5625,1095.104167,0.348333333,1.970416667,255.125,1306.166667,4.29375,11.20416667,51.33333333,481.2291667,0,0,1,5
2018/10/31 0:00,2018/10/28 0:00,2018/11/3 0:00,14,595,2974.999999,0,0,14.2,104.2,19.7,147.8,9.9,67,14.4125,105.9479167,157.3541667,1095.104167,0.283333333,1.970416667,174.5208333,1306.166667,0.639583333,11.20416667,71.14583333,481.2291667,0,0,1,5
2018/11/1 0:00,2018/10/28 0:00,2018/11/3 0:00,14,882,2974.999999,0,0,12.9,104.2,19.7,147.8,7.9,67,13.4,105.9479167,135.4375,1095.104167,0.243333333,1.970416667,170.75,1306.166667,0.589583333,11.20416667,76.45833333,481.2291667,0,0,1,5
2018/11/2 0:00,2018/10/28 0:00,2018/11/3 0:00,14,0,2974.999999,0,0,13.4,104.2,20.9,147.8,7,67,13.71458333,105.9479167,187.4375,1095.104167,0.336666667,1.970416667,126.5416667,1306.166667,1.002083333,11.20416667,66.66666667,481.2291667,0,0,0,5
2018/11/3 0:00,2018/10/28 0:00,2018/11/3 0:00,14,0,2974.999999,0,0,13.3,104.2,18.4,147.8,9.5,67,13.89375,105.9479167,45.64583333,1095.104167,0.082291667,1.970416667,115.3125,1306.166667,0.75,11.20416667,81.16666667,481.2291667,0,0,0,5
2018/11/4 0:00,2018/11/4 0:00,2018/11/10 0:00,15,1135,4839.000002,0,0,15.3,122.8,19.2,155.5,11.3,94.5,15.50625,121.5291667,67.91666667,744.375,0.121875,1.338333333,87.39583333,854.9375,0.910416667,8.295833333,91.47916667,595,0,37.5,1,5
2018/11/5 0:00,2018/11/4 0:00,2018/11/10 0:00,15,919,4839.000002,0,0,18.2,122.8,24,155.5,14.3,94.5,17.88958333,121.5291667,114.4166667,744.375,0.206458333,1.338333333,105.6875,854.9375,0.864583333,8.295833333,89.02083333,595,0,37.5,1,5
2018/11/6 0:00,2018/11/4 0:00,2018/11/10 0:00,15,0,4839.000002,0,0,18,122.8,20.7,155.5,15.5,94.5,17.90416667,121.5291667,44.35416667,744.375,0.079375,1.338333333,176.9791667,854.9375,0.570833333,8.295833333,95.72916667,595,2,37.5,0,5
2018/11/7 0:00,2018/11/4 0:00,2018/11/10 0:00,15,898,4839.000002,0,0,18.1,122.8,23,155.5,12.8,94.5,17.90833333,121.5291667,145.0416667,744.375,0.261041667,1.338333333,120.2083333,854.9375,1.96875,8.295833333,74.20833333,595,0.5,37.5,1,5
2018/11/8 0:00,2018/11/4 0:00,2018/11/10 0:00,15,837,4839.000002,0,0,16.8,122.8,23.2,155.5,10.6,94.5,16.83958333,121.5291667,170.7916667,744.375,0.307083333,1.338333333,51.20833333,854.9375,2.3,8.295833333,70.85416667,595,0,37.5,1,5
2018/11/9 0:00,2018/11/4 0:00,2018/11/10 0:00,15,1050.000002,4839.000002,0,0,17.2,122.8,20.6,155.5,15.1,94.5,16.80625,121.5291667,45.5,744.375,0.081666667,1.338333333,150.1041667,854.9375,0.564583333,8.295833333,92.58333333,595,35,37.5,1,5
2018/11/10 0:00,2018/11/4 0:00,2018/11/10 0:00,15,0,4839.000002,0,0,19.2,122.8,24.8,155.5,14.9,94.5,18.675,121.5291667,156.3541667,744.375,0.280833333,1.338333333,163.3541667,854.9375,1.116666667,8.295833333,81.125,595,0,37.5,0,5
2018/11/11 0:00,2018/11/11 0:00,2018/11/17 0:00,16,1214,7807,0,0,17.1,103.8,22.4,141.5,13.3,71.7,16.87291667,103.7958333,150.8541667,924.4375,0.271458333,1.662291667,162.125,918.5625,0.910416667,9.125,68.72916667,502.2708333,0,0,1,5
2018/11/12 0:00,2018/11/11 0:00,2018/11/17 0:00,16,1432,7807,0,0,17.3,103.8,22.2,141.5,13.4,71.7,17.02291667,103.7958333,143.3333333,924.4375,0.257708333,1.662291667,167.1041667,918.5625,0.620833333,9.125,80.02083333,502.2708333,0,0,1,5
2018/11/13 0:00,2018/11/11 0:00,2018/11/17 0:00,16,0,7807,0,0,16.2,103.8,18.5,141.5,14.5,71.7,15.92291667,103.7958333,59.5625,924.4375,0.106875,1.662291667,77.89583333,918.5625,2.039583333,9.125,79.04166667,502.2708333,0,0,0,5
2018/11/14 0:00,2018/11/11 0:00,2018/11/17 0:00,16,2026,7807,0,0,14.8,103.8,18.3,141.5,10.1,71.7,14.59166667,103.7958333,110.375,924.4375,0.19875,1.662291667,66.97916667,918.5625,2.604166667,9.125,58.64583333,502.2708333,0,0,1,5
2018/11/15 0:00,2018/11/11 0:00,2018/11/17 0:00,16,1467,7807,0,0,11.7,103.8,18.4,141.5,6,71.7,12.13958333,103.7958333,167.3125,924.4375,0.300833333,1.662291667,121.1458333,918.5625,1.383333333,9.125,69.875,502.2708333,0,0,1,5
2018/11/16 0:00,2018/11/11 0:00,2018/11/17 0:00,16,1668,7807,0,0,12.1,103.8,19.6,141.5,5.7,71.7,12.43541667,103.7958333,133.1666667,924.4375,0.239375,1.662291667,141.8958333,918.5625,0.577083333,9.125,75.6875,502.2708333,0,0,1,5
2018/11/17 0:00,2018/11/11 0:00,2018/11/17 0:00,16,0,7807,0,0,14.6,103.8,22.1,141.5,8.7,71.7,14.81041667,103.7958333,159.8333333,924.4375,0.287291667,1.662291667,181.4166667,918.5625,0.989583333,9.125,70.27083333,502.2708333,0,0,0,5
2018/11/18 0:00,2018/11/18 0:00,2018/11/24 0:00,17,1678.999999,8774.999999,0,0,14.3,86.9,19.2,121.4,9.3,56.7,14.22291667,87.0375,96.79166667,774.6458333,0.174583333,1.392916667,83.79166667,875.6041667,1.395833333,7.73125,75.9375,538.3541667,0,2,1,5
2018/11/19 0:00,2018/11/18 0:00,2018/11/24 0:00,17,1222,8774.999999,0,0,14.1,86.9,17.7,121.4,12.4,56.7,13.94166667,87.0375,62.97916667,774.6458333,0.113125,1.392916667,127.7916667,875.6041667,0.708333333,7.73125,84.22916667,538.3541667,0.5,2,1,5
2018/11/20 0:00,2018/11/18 0:00,2018/11/24 0:00,17,1568,8774.999999,0,0,12,86.9,16.5,121.4,8.5,56.7,12.125,87.0375,121.4375,774.6458333,0.218333333,1.392916667,127.25,875.6041667,1.439583333,7.73125,70.39583333,538.3541667,0,2,1,5
2018/11/21 0:00,2018/11/18 0:00,2018/11/24 0:00,17,1823,8774.999999,0,0,12.6,86.9,19.2,121.4,6.2,56.7,12.5875,87.0375,150.4583333,774.6458333,0.270416667,1.392916667,159.875,875.6041667,0.685416667,7.73125,73.97916667,538.3541667,0,2,1,5
